tiempo,theta(rad),theta(deg)
0.0,0.7381915599635338,42.29526085808892
0.02,0.7378540358385728,42.27592215024481
0.04,0.7390504860604334,42.34447369835492
0.06,0.7262275654906347,41.60977446867396
0.08,0.7383470406529896,42.304169245390526
0.1,0.7432367801725027,42.58433068277695
0.12000000000000001,0.7247176080261497,41.523260278714694
0.14,0.7310836487199187,41.88800754267619
0.16,0.7299448142367009,41.822757133223845
0.18,0.7314613026870439,41.909645521108835
0.19999999999999998,0.7391444653485797,42.34985831492734
0.21999999999999997,0.7371485730396151,42.23550210926105
0.23999999999999996,0.7319085798572618,41.93527261523488
0.25999999999999995,0.7333405170183117,42.01731657109098
0.27999999999999997,0.7206318041991873,41.28916096351134
0.3,0.7345944593392267,42.08916217383225
0.32,0.7268486491328605,41.64535994009811
0.34,0.7201717464849188,41.26280159815133
0.36000000000000004,0.644444426217335,36.92394575298327
0.38000000000000006,0.6420749603909416,36.78818536143046
0.4000000000000001,0.622128644200242,35.64534562686991
0.4200000000000001,0.5530708289598993,31.68862427120406
0.4400000000000001,0.5530708289598993,31.68862427120406
0.46000000000000013,0.5075543893474851,29.080724382950645
0.48000000000000015,0.49505631218776985,28.364637309670112
0.5000000000000001,0.46728928084351024,26.773703604036566
0.5200000000000001,0.3557579657666887,20.383429966590885
0.5400000000000001,0.3775525586833821,21.632168156923136
0.5600000000000002,0.377097766083576,21.606110460400462
0.5800000000000002,0.3628151441861007,20.787776505293998
0.6000000000000002,0.08086690138711383,4.633332151782245
0.6200000000000002,-0.018547666547040393,-1.0627030129613992
0.6400000000000002,-0.029611147895717616,-1.696593800962308
0.6600000000000003,-0.11781582512947993,-6.7503495397705455
0.6800000000000003,-0.12558913100303334,-7.19572715918941
0.7000000000000003,-0.22245605452324202,-12.745793051313894
0.7200000000000003,-0.3262910637342047,-18.695100844804085
0.7400000000000003,-0.3245902335377143,-18.597650452876778
0.7600000000000003,-0.4238975798479164,-24.287542271095425
0.7800000000000004,-0.43380940269756046,-24.855447887661363
0.8000000000000004,-0.4879237209226597,-27.955969933187422
0.8200000000000004,-0.5194283308732507,-29.761051118562143
0.8400000000000004,-0.5163090874693296,-29.582331636243442
0.8600000000000004,-0.5392323625705362,-30.89573855215991
0.8800000000000004,-0.5348364931920883,-30.643873789484044
0.9000000000000005,-0.54427352955183,-31.184576144008744
0.9200000000000005,-0.5337479770493024,-30.581506408570558
0.9400000000000005,-0.5310333823088813,-30.425971586856015
0.9600000000000005,-0.4956127654278526,-28.396519731823233
0.9800000000000005,-0.5056967262496338,-28.974288127686567
1.0000000000000004,-0.45990912715796844,-26.3508519456971
1.0200000000000005,-0.38813625745156227,-22.23856942797767
1.0400000000000005,-0.3928691702036302,-22.50974535347481
1.0600000000000005,-0.28858894106793254,-16.53492833734217
1.0800000000000005,-0.27599595513775493,-15.813403392075367
1.1000000000000005,-0.16986665480864005,-9.732642400540705
1.1200000000000006,-0.08123304892712518,-4.654310860503993
1.1400000000000006,-0.08063232985607284,-4.619892193059674
1.1600000000000006,0.014694107114543723,0.8419103213765115
1.1800000000000006,0.018203485255548265,1.0429828775715384
1.2000000000000006,0.13115498182788993,7.5146269208531
1.2200000000000006,0.2529664145723846,14.493907913554324
1.2400000000000007,0.2579479107948609,14.779326622762579
1.2600000000000007,0.35774757864016316,20.497426387105868
1.2800000000000007,0.35890270807922003,20.56361042875514
1.3000000000000007,0.43930647863271494,25.170407138408645
1.3200000000000007,0.4921607496325569,28.198733795940292
1.3400000000000007,0.4947624773109998,28.347801811357442
1.3600000000000008,0.534436324758966,30.620945827171774
1.3800000000000008,0.5419684635203352,31.052505588905127
1.4000000000000008,0.5919671383591695,33.917218638417275
1.4200000000000008,0.5976388887255821,34.24218599686449
1.4400000000000008,0.6002361598337556,34.3909986696141
1.4600000000000009,0.6064195896565536,34.745283101375755
1.4800000000000009,0.6092437836006529,34.90709749489905
1.5000000000000009,0.5802137680004263,33.243800121807126
1.520000000000001,0.5215538142489133,29.882832345412833
1.540000000000001,0.5308653724874618,30.41634533317193
1.560000000000001,0.48111894936760724,27.566085242532242
1.580000000000001,0.4956276959883429,28.39737518992509
1.600000000000001,0.4296595780597691,24.617680450196513
1.620000000000001,0.34572097480039066,19.808352745211074
1.640000000000001,0.343950818236223,19.706930245006888
1.660000000000001,0.23477646897361465,13.451700801172239
1.680000000000001,0.23559396333576377,13.498539777899122
1.700000000000001,0.12223505958523875,7.0035530227643195
1.720000000000001,0.013543902965414944,0.7760084780529964
1.740000000000001,-0.0012689463717388274,-0.07270527152907365
1.7600000000000011,-0.07738697738824757,-4.43394719362092
1.7800000000000011,-0.0853221165432651,-4.888597177052431
1.8000000000000012,-0.1866311447771803,-10.693176921427467
1.8200000000000012,-0.277680611376617,-15.909927084492546
1.8400000000000012,-0.2811005248170036,-16.105873690926764
1.8600000000000012,-0.3630816665668102,-20.80304711285443
1.8800000000000012,-0.3480054761687601,-19.939245031910502
1.9000000000000012,-0.42458457261151655,-24.326904057005745
1.9200000000000013,-0.4573230474636848,-26.202680493730167
1.9400000000000013,-0.45539249475543686,-26.092067971420008
1.9600000000000013,-0.4786106706060825,-27.422371455654574
1.9800000000000013,-0.47526465361687803,-27.230658803994086
2.0000000000000013,-0.4955578583610254,-28.39337378862859
2.0200000000000014,-0.48949100559582304,-28.045768730255222
2.0400000000000014,-0.47572431653589875,-27.256995549252636
2.0600000000000014,-0.4682884139103172,-26.83094971193657
2.0800000000000014,-0.4763082034342928,-27.2904498042436
2.1000000000000014,-0.42804229455268406,-24.525016930964423
2.1200000000000014,-0.3504211112380637,-20.07765072622539
2.1400000000000015,-0.3534570233506702,-20.25159567725039
2.1600000000000015,-0.26496646099676147,-15.181459927632172
2.1800000000000015,-0.2615970820112289,-14.988408732181083
2.2000000000000015,-0.17855073319954026,-10.230203441300047
