tiempo,theta(rad),theta(deg)
3.9,0.0713011348643873,4.085254102222482
3.933333333333333,0.039406113466994706,2.257803988672433
3.966666666666667,-0.028648324488364327,-1.6414280833045594
4.0,-0.04322831937300322,-2.4768002555166975
4.033333333333333,-0.03111309607299829,-1.7826490925678575
4.066666666666666,-0.08203098016786634,-4.700028952940098
4.1,-0.11779878467725693,-6.749373193777174
4.133333333333334,-0.1261410716815183,-7.227351030608185
4.166666666666667,-0.14075449281327587,-8.064638385705186
4.2,-0.13937054941128815,-7.985344269686311
4.233333333333333,-0.14076518593086298,-8.065251056212764
4.266666666666667,-0.13111164848254667,-7.512144103052749
4.3,-0.10200539764574819,-5.844478772655075
4.333333333333333,-0.09007922091087964,-5.161159180019994
4.366666666666666,-0.07782279100170747,-4.458917474326518
4.4,-0.049321457882492564,-2.82591137609907
4.433333333333334,-0.02377528986750183,-1.362223766108005
4.466666666666667,-0.03573885299440762,-2.0476854412180407
4.5,0.02391136661415605,1.3700203893811627
4.533333333333333,0.024413922962692486,1.3988147471198062
4.566666666666666,0.06984484890393781,4.001815062924571
4.6,0.09086893477692895,5.206406451567579
4.633333333333334,0.10447819907159456,5.986159857930004
4.666666666666667,0.13796158878369244,7.904616772224974
4.7,0.1502691291651973,8.609786892272034
4.733333333333333,0.14441136462824367,8.274161706923184
4.766666666666667,0.15118950783023297,8.662520705332462
4.8,0.14331633712174535,8.211421252350098
4.833333333333333,0.14248503828667103,8.163791337586197
4.866666666666666,0.12577981717584333,7.2066526721029245
4.9,0.1038570311573298,5.950569558073689
4.933333333333334,0.07906849295729251,4.530290938912734
4.966666666666667,0.08232116590141844,4.716655370747542
5.0,0.03517602804704511,2.0154379471294965
5.033333333333333,-0.04865323354548966,-2.787624941820876
5.066666666666666,-0.017359367166188598,-0.9946184736405826
5.1,-0.037837052073272384,-2.1679033930152287
5.133333333333334,-0.03766467671488389,-2.158027012487513
5.166666666666667,-0.09301790062974201,-5.3295331252514995
5.2,-0.08433546660529542,-4.832066299749924
5.233333333333333,-0.118408733692784,-6.784320698085034
5.266666666666667,-0.10895449183340657,-6.242632541046791
5.3,-0.11950976359224129,-6.84740506444165
5.333333333333333,-0.13581134755815086,-7.7814170250664025
5.366666666666666,-0.11704186164551801,-6.706004698642286
5.4,-0.10538252741040663,-6.0379740550380125
5.433333333333334,-0.10676619022725119,-6.117252094712389
5.466666666666667,-0.06946365829135519,-3.9799744496335796
5.5,-0.04431286656756619,-2.5389402324479096
5.533333333333333,-0.02398578883333381,-1.374284468442046
5.566666666666666,-0.0174103732811486,-0.9975409087571498
5.6,0.02770642395301931,1.5874611579081772
5.633333333333334,0.04852098355187889,2.780047575346347
5.666666666666667,0.07222313851583025,4.138081020145814
5.7,0.09355752181941089,5.360451141955355
10.666666666666666,-0.10970402826536806,-6.2855778151894794
10.7,-0.12383904943014297,-7.095454871259174
10.733333333333333,-0.11972991614137117,-6.860018876355839
10.766666666666667,-0.11304731728158128,-6.477134165510942
10.8,-0.10899150560803052,-6.244753274116592
10.833333333333334,-0.09029571214409787,-5.173563213984981
10.866666666666667,-0.08309581342218919,-4.7610394042979785
10.9,-0.054163838036879894,-3.103359321743372
10.933333333333334,-0.04299879541781207,-2.4636495015870947
10.966666666666667,-0.02165274941245148,-1.240611156187843
11.0,-0.01086913717727018,-0.6227556872063182
11.033333333333333,0.035331572099344316,2.0243499648546033
11.066666666666666,0.05038493807592101,2.8868443027782766
11.1,0.07143079615687725,4.092683147048367
11.133333333333333,0.09571608895930528,5.484127928866928
11.166666666666666,0.1139865936719004,6.53095073847251
11.2,0.11744954840623509,6.729363429394735
11.233333333333333,0.12802592122652307,7.335344954554111
11.266666666666667,0.1323860639471561,7.5851627305210725
11.3,0.11387920671315897,6.524797918961881
11.333333333333334,0.11625053500750936,6.660665022068114
11.366666666666667,0.10571104745653774,6.056796867166768
11.4,0.09144745096410659,5.239552987472859
11.433333333333334,0.08041966719625943,4.607707520192339
11.466666666666667,0.05618115788579438,3.218943235014141
11.5,0.035367836311716624,2.0264277511709023
11.533333333333333,0.0,0.0
11.566666666666666,-0.02480824368317329,-1.4214076601779142
11.6,-0.021243476159583177,-1.2171615261308986
11.633333333333333,-0.056309096800145716,-3.2262735948419583
11.666666666666666,-0.07046988465764598,-4.037626973656827
11.7,-0.0884424816518526,-5.067380928314376
11.733333333333333,-0.09998147018644059,-5.7285162711961135
11.766666666666667,-0.11233864543844665,-6.436530259839571
11.8,-0.11674403256243497,-6.688940349165377
11.833333333333334,-0.11978470629011764,-6.863158120637905
11.866666666666667,-0.0980276072214018,-5.616568169552474
11.9,-0.0941806098176735,-5.396151454521057
11.933333333333334,-0.07644121322555295,-4.379758898683794
11.966666666666667,-0.06989152566571205,-4.004489444375572
12.0,-0.055482560330086715,-3.1789165434939366
12.033333333333333,-0.031205994772999117,-1.7879717960001569
12.066666666666666,0.0,0.0
12.1,0.027881898420449282,1.5975151043042204
12.133333333333333,0.048644658131431644,2.7871336067877746
12.166666666666666,0.06644878929865419,3.8072351805669546
12.2,0.08332168844156675,4.773981089605748
12.233333333333333,0.09736596242097761,5.578658714951392
12.266666666666667,0.1067238200146342,6.114824460352363
12.3,0.1076334482503061,6.1669423191822945
12.333333333333334,0.12163211778442794,6.969007002285842
12.366666666666667,0.11154233953386834,6.390905292305886
12.4,0.10849432406045752,6.2162668697888765
12.433333333333334,0.11173043915841271,6.401682606920274
12.466666666666667,0.09731424650279506,5.575695611105888
12.5,0.08385802721081623,4.804711037472984
12.533333333333333,0.06282799919390651,3.5997791890621813
12.566666666666666,0.04224671293129289,2.420558349263841
12.6,0.021101004490774164,1.2089985008079565
12.633333333333333,0.010673076368253986,0.6115222303217699
12.666666666666666,-0.024886977998593428,-1.4259188041543398
12.7,-0.04562961167672438,-2.6143841698971664
12.733333333333333,-0.06679800667373809,-3.827243862291899
12.766666666666667,-0.08492778730098874,-4.866003775731404
